id,lat,lon
854,38.68372351,-100.7997917
855,38.71294106,-100.0670681
856,38.73733139,-99.33376932
857,38.75688914,-98.59999857
858,38.77161001,-97.86585937
859,38.78149076,-97.13145555
860,38.78652921,-96.3968912
861,38.78672425,-95.66227052
862,38.78207584,-94.92769778
863,38.772585,-94.19327718
864,38.75825382,-93.45911282
865,38.73908545,-92.72530856
866,38.71508413,-91.99196796
867,38.68625512,-91.25919421
868,38.65260476,-90.52708999
869,38.61414045,-89.79575742
870,38.57087062,-89.06529798
871,38.52280476,-88.33581242
872,38.4699534,-87.60740066
873,38.41232809,-86.88016175
874,38.34994142,-86.15419376
875,38.28280699,-85.42959369
876,38.21093941,-84.70645746
877,38.13435429,-83.98487977
878,38.05306826,-83.26495406
879,37.96709889,-82.54677245
880,37.87646477,-81.83042567
881,37.78118543,-81.11600299
882,37.68128134,-80.40359218
883,37.57677394,-79.69327942
884,37.46768558,-78.98514929
885,37.35403954,-78.2792847
886,37.23586,-77.57576682
887,37.11317204,-76.87467509
888,36.98600159,-76.17608713
889,19.92526366,-155.9029163
890,36.34669384,-121.5715171
891,36.51041177,-120.8909653
892,36.66985313,-120.2072822
893,36.82498501,-119.5205307
894,36.97577523,-118.8307759
895,37.1221924,-118.1380849
896,37.26420595,-117.4425269
897,37.40178608,-116.744173
898,37.53490386,-116.0430965
899,37.66353119,-115.3393726
900,37.78764083,-114.6330784
901,37.9072064,-113.924293
902,38.02220243,-113.2130973
903,38.13260434,-112.4995741
904,38.23838847,-111.7838079
905,38.33953207,-111.065885
906,38.43601335,-110.3458934
907,38.52781147,-109.6239227
908,38.61490655,-108.9000641
909,38.69727969,-108.1744104
910,38.77491296,-107.4470556
911,38.84778945,-106.7180955
912,38.91589324,-105.9876267
913,38.97920944,-105.2557475
914,39.03772415,-104.5225572
915,39.09142455,-103.7881561
916,39.14029883,-103.0526457
917,39.18433622,-102.3161284
918,39.22352703,-101.5787072
919,39.25786261,-100.8404863
920,39.28733538,-100.1015703
921,39.31193883,-99.36206434
922,39.3316675,-98.62207433
923,39.34651705,-97.88170639
924,39.35648417,-97.14106705
925,39.36156667,-96.40026305
926,39.36176341,-95.65940128
927,39.35707436,-94.91858867
928,39.34750055,-94.17793211
929,39.3330441,-93.43753838
930,39.31370822,-92.69751399
931,39.28949718,-91.95796516
932,39.26041633,-91.2189977
933,39.22647211,-90.48071691
934,39.187672,-89.7432275
935,39.14402458,-89.00663352
936,39.09553946,-88.27103822
937,39.04222731,-87.53654405
938,38.98409985,-86.80325248
939,38.92116984,-86.07126401
940,38.85345108,-85.34067803
941,38.78095838,-84.61159275
942,38.70370758,-83.88410516
943,38.62171552,-83.15831093
944,38.53500003,-82.43430434
945,38.44357994,-81.71217822
946,38.34747506,-80.9920239
947,38.24670614,-80.27393112
948,38.14129491,-79.557988
949,38.03126403,-78.84428098
950,37.91663708,-78.13289474
951,37.79743859,-77.4239122
952,37.67369394,-76.71741443
953,37.54542944,-76.01348064
954,36.89593441,-121.7781338
955,37.06104109,-121.092711
956,37.22183688,-120.4040844
957,37.37828841,-119.7123181
958,37.53036311,-119.0174781
959,37.67802918,-118.3196326
960,37.82125563,-117.6188522
961,37.9600123,-116.9152094
962,38.09426987,-116.2087786
963,38.22399985,-115.4996366
964,38.34917465,-114.7878622
965,38.46976754,-114.0735358
966,38.5857527,-113.3567402
967,38.69710521,-112.6375599
968,38.8038011,-111.9160813
969,38.90581732,-111.1923925
970,39.00313176,-110.4665836
971,39.09572331,-109.7387461
972,39.1835718,-109.0089734
973,39.26665808,-108.2773604
974,39.34496397,-107.5440035
975,39.41847231,-106.8090004
976,39.48716697,-106.0724505
977,39.55103285,-105.3344542
978,39.61005586,-104.5951133
979,39.66422298,-103.8545307
980,39.71352225,-103.1128103
981,39.75794275,-102.3700571
982,39.79747464,-101.6263768
983,39.83210915,-100.8818761
984,39.86183859,-100.1366624
985,39.88665636,-99.39084353
986,39.90655693,-98.64452805
987,39.92153588,-97.89782486
988,39.93158987,-97.15084324
989,39.93671667,-96.40369269
990,39.93691513,-95.65648286
991,39.9321852,-94.90932348
992,39.92252795,-94.16232419
993,39.90794552,-93.41559453
994,39.88844116,-92.66924379
995,39.86401921,-91.92338091
996,39.8346851,-91.17811443
997,39.80044535,-90.43355234
998,39.76130756,-89.68980205
999,39.71728041,-88.94697022
1000,39.66837367,-88.20516275
1001,39.61459814,-87.46448465
1002,39.55596573,-86.72503993
1003,39.49248937,-85.98693159
1004,39.42418304,-85.25026144
1005,39.35106178,-84.51513013
1006,39.27314164,-83.78163697
1007,39.19043969,-83.04987992
1008,39.10297403,-82.3199555
1009,39.01076373,-81.59195871
1010,38.91382887,-80.86598298
1011,38.81219051,-80.14212011
1012,38.70587065,-79.4204602
1013,38.59489228,-78.70109157
1014,38.4792793,-77.98410078
1015,38.35905655,-77.26957248
1016,38.23424977,-76.55758947
1017,38.10488563,-75.84823256
1018,37.4450961,-121.9880164
1019,37.61159811,-121.2976608
1020,37.77375479,-120.6040268
1021,37.93153235,-119.9071795
1022,38.08489779,-119.207186
1023,38.23381891,-118.5041157
1024,38.3782643,-117.7980404
1025,38.51820341,-117.0890339
1026,38.65360653,-116.3771722
1027,38.78444479,-115.6625335
1028,38.91069022,-114.9451981
1029,39.03231576,-114.2252481
1030,39.14929521,-113.5027681
1031,39.26160334,-112.7778444
1032,39.36921582,-112.0505651
1033,39.47210931,-111.3210205
1034,39.57026139,-110.5893025
1035,39.66365065,-109.855505
1036,39.75225665,-109.1197233
1037,39.83605995,-108.3820546
1038,39.91504215,-107.6425976
1039,39.98918584,-106.9014524
1040,40.05847465,-106.1587208
1041,40.12289327,-105.4145057
1042,40.18242742,-104.6689113
1043,40.23706389,-103.9220432
1044,40.28679054,-103.1740079
1045,40.3315963,-102.424913
1046,40.3714712,-101.6748669
1047,40.40640634,-100.9239791
1048,40.43639391,-100.1723597
1049,40.46142722,-99.42011942
1050,40.48150067,-98.66736953
1051,40.49660977,-97.91422182
1052,40.50675112,-97.16078838
1053,40.51192247,-96.4071816
1054,40.51212266,-95.653514
1055,40.50735163,-94.89989816
1056,40.49761046,-94.1464466
1057,40.48290133,-93.39327172
1058,40.46322753,-92.64048565
1059,40.43859347,-91.88820018
1060,40.40900466,-91.13652665
1061,40.3744677,-90.38557587
1062,40.3349903,-89.63545798
1063,40.29058129,-88.88628242
1064,40.24125054,-88.13815776
1065,40.18700905,-87.39119168
1066,40.12786886,-86.64549083
1067,40.0638431,-85.90116075
1068,39.99494595,-85.15830582
1069,39.92119266,-84.41702913
1070,39.8425995,-83.67743243
1071,39.75918378,-82.93961603
1072,39.67096386,-82.20367876
1073,39.57795908,-81.46971786
1074,39.48018979,-80.73782892
1075,39.37767734,-80.00810586
1076,39.27044404,-79.2806408
1077,39.15851319,-78.55552404
1078,39.04190902,-77.832844
1079,38.9206567,-77.11268717
1080,38.79478233,-76.39513807
1081,38.66431293,-75.68027918
1082,21.17977546,-157.0095375
1083,37.99412106,-122.2012405
1084,38.16202497,-121.5058894
1085,38.32554902,-120.807183
1086,38.484659,-120.1051874
1087,38.63932146,-119.3999709
1088,38.78950379,-118.6916042
1089,38.93517416,-117.9801602
1090,39.07630163,-117.265714
1091,39.21285608,-116.5483432
1092,39.34480826,-115.8281275
1093,39.47212984,-115.1051488
1094,39.59479337,-114.3794909
1095,39.71277231,-113.6512401
1096,39.82604107,-112.9204846
1097,39.93457501,-112.1873146
1098,40.03835045,-111.4518221
1099,40.13734466,-110.7141014
1100,40.23153595,-109.9742483
1101,40.32090357,-109.2323605
1102,40.40542784,-108.4885374
1103,40.48509007,-107.7428801
1104,40.55987261,-106.9954912
1105,40.62975888,-106.2464748
1106,40.69473332,-105.4959366
1107,40.75478147,-104.7439833
1108,40.80988993,-103.9907231
1109,40.86004638,-103.2362652
1110,40.90523959,-102.4807201
1111,40.94545945,-101.7241989
1112,40.98069692,-100.9668139
1113,41.0109441,-100.208678
1114,41.03619419,-99.44990497
1115,41.0564415,-98.6906089
1116,41.07168149,-97.93090452
1117,41.08191071,-97.1709069
1118,41.08712687,-96.41073135
1119,41.08732879,-95.65049338
1120,41.08251642,-94.89030853
1121,41.07269085,-94.1302923
1122,41.0578543,-93.37056004
1123,41.03801009,-92.61122684
1124,41.01316271,-91.85240741
1125,40.98331773,-91.09421603
1126,40.94848187,-90.33676637
1127,40.90866295,-89.58017146
1128,40.8638699,-88.82454355
1129,40.81411276,-88.06999403
1130,40.75940267,-87.3166333
1131,40.69975186,-86.56457074
1132,40.63517363,-85.81391456
1133,40.56568237,-85.06477173
1134,40.49129355,-84.3172479
1135,40.41202367,-83.57144733
1136,40.32789028,-82.82747276
1137,40.238912,-82.08542538
1138,40.14510843,-81.34540475
1139,40.04650023,-80.60750871
1140,39.94310902,-79.87183331
1141,39.83495744,-79.13847279
1142,39.72206909,-78.40751945
1143,39.60446855,-77.67906367
1144,39.48218133,-76.95319379
1145,39.35523388,-76.22999612
1146,39.22365358,-75.50955482
1147,39.0874687,-74.79195196
1148,21.24227028,-157.829733
1149,38.36925946,-123.1147951
1150,38.54295089,-122.4178839
1151,38.71226328,-121.7174736
1152,38.8771612,-121.0136288
1153,39.03760997,-120.3064167
1154,39.19357575,-119.5959066
1155,39.34502545,-118.8821704
1156,39.49192688,-118.1652824
1157,39.63424864,-117.4453191
1158,39.77196022,-116.7223596
1159,39.90503201,-115.996485
1160,40.03343525,-115.2677789
1161,40.15714215,-114.536327
1162,40.27612579,-113.8022172
1163,40.39036025,-113.0655398
1164,40.49982054,-112.3263867
1165,40.60448264,-111.5848524
1166,40.70432352,-110.841033
1167,40.79932117,-110.0950265
1168,40.88945458,-109.3469332
1169,40.97470376,-108.5968546
1170,41.05504977,-107.8448944
1171,41.13047471,-107.0911576
1172,41.20096176,-106.335751
1173,41.26649514,-105.5787828
1174,41.32706018,-104.8203624
1175,41.38264329,-104.0606008
1176,41.43323197,-103.2996101
1177,41.47881484,-102.5375033
1178,41.51938162,-101.7743948
1179,41.55492316,-101.0103996
1180,41.58543144,-100.2456337
1181,41.61089954,-99.4802136
1182,41.63132172,-98.71425664
1183,41.64669335,-97.94788052
1184,41.65701095,-97.18120335
1185,41.66227218,-96.41434353
1186,41.66247584,-95.64741963
1187,41.65762189,-94.88055025
1188,41.64771144,-94.11385399
1189,41.63274672,-93.34744925
1190,41.61273113,-92.58145417
1191,41.58766919,-91.81598651
1192,41.55756659,-91.05116356
1193,41.52243012,-90.287102
1194,41.48226772,-89.5239178
1195,41.43708845,-88.76172615
1196,41.38690251,-88.00064132
1197,41.33172118,-87.24077657
1198,41.27155686,-86.48224407
1199,41.20642307,-85.72515479
1200,41.1363344,-84.9696184
1201,41.06130652,-84.21574318
1202,40.98135618,-83.46363596
1203,40.89650119,-82.71340201
1204,40.8067604,-81.96514497
1205,40.71215373,-81.21896676
1206,40.61270209,-80.47496753
1207,40.50842743,-79.73324557
1208,40.39935269,-78.99389726
1209,40.2855018,-78.25701698
1210,40.16689968,-77.5226971
1211,40.04357219,-76.79102787
1212,39.91554614,-76.06209742
1213,39.78284929,-75.33599167
1214,39.64551028,-74.61279432
1215,38.91638591,-123.3399792
1216,39.09152664,-122.6380268
1217,39.26225409,-121.9324926
1218,39.42853237,-121.2234424
1219,39.59032635,-120.5109442
1220,39.74760173,-119.7950687
1221,39.90032502,-119.0758888
1222,40.04846357,-118.3534802
1223,40.19198559,-117.6279209
1224,40.33086015,-116.8992913
1225,40.46505723,-116.1676743
1226,40.5945477,-115.4331551
1227,40.71930337,-114.6958212
1228,40.83929698,-113.9557624
1229,40.95450222,-113.2130708
1230,41.06489377,-112.4678406
1231,41.17044728,-111.7201681
1232,41.27113941,-110.9701518
1233,41.36694781,-110.2178921
1234,41.45785118,-109.4634913
1235,41.54382926,-108.7070538
1236,41.62486283,-107.9486855
1237,41.70093375,-107.1884941
1238,41.77202494,-106.4265891
1239,41.8381204,-105.6630812
1240,41.89920526,-104.8980829
1241,41.95526571,-104.1317079
1242,42.00628908,-103.364071
1243,42.05226383,-102.5952885
1244,42.09317952,-101.8254775
1245,42.12902687,-101.0547562
1246,42.15979774,-100.2832435
1247,42.18548513,-99.51105921
1248,42.20608319,-98.73832361
1249,42.22158722,-97.96515762
1250,42.2319937,-97.19168249
1251,42.23730026,-96.41801982
1252,42.23750568,-95.64429133
1253,42.23260991,-94.87061884
1254,42.22261408,-94.09712411
1255,42.20752046,-93.32392872
1256,42.18733249,-92.55115399
1257,42.16205477,-91.77892081
1258,42.13169305,-91.00734959
1259,42.09625424,-90.23656012
1260,42.0557464,-89.46667144
1261,42.01017871,-88.69780175
1262,41.95956151,-87.93006833
1263,41.90390627,-87.16358739
1264,41.84322556,-86.39847398
1265,41.77753308,-85.63484191
1266,41.70684365,-84.87280365
1267,41.63117315,-84.1124702
1268,41.55053859,-83.35395105
1269,41.46495801,-82.59735408
1270,41.37445056,-81.84278543
1271,41.27903641,-81.09034948
1272,41.17873678,-80.34014876
1273,41.07357393,-79.59228386
1274,40.96357112,-78.84685335
1275,40.84875262,-78.10395377
1276,40.72914368,-77.36367951
1277,40.60477053,-76.62612281
1278,40.47566034,-75.89137364
1279,40.34184124,-75.15951973
1280,40.20334228,-74.43064647
1281,39.46319211,-123.5688085
1282,39.63978882,-122.8617517
1283,39.81193792,-122.1510282
1284,39.97960307,-121.4367044
1285,40.14274868,-120.7188496
1286,40.30133999,-119.9975355
1287,40.45534309,-119.2728363
1288,40.60472487,-118.5448291
1289,40.74945314,-117.8135933
1290,40.88949654,-117.0792109
1291,41.02482464,-116.3417662
1292,41.15540793,-115.6013464
1293,41.28121782,-114.8580407
1294,41.40222668,-114.1119408
1295,41.51840784,-113.3631408
1296,41.62973562,-112.611737
1297,41.73618532,-111.8578279
1298,41.83773329,-111.1015143
1299,41.93435685,-110.342899
1300,42.02603442,-109.5820866
1301,42.11274543,-108.8191841
1302,42.19447038,-108.0542999
1303,42.27119089,-107.2875446
1304,42.34288961,-106.5190302
1305,42.40955033,-105.7488704
1306,42.47115794,-104.9771804
1307,42.52769845,-104.2040769
1308,42.57915901,-103.4296778
1309,42.62552788,-102.6541023
1310,42.6667945,-101.8774707
1311,42.70294943,-101.0999043
1312,42.73398442,-100.3215251
1313,42.75989236,-99.54245617
1314,42.78066731,-98.76282105
1315,42.79630452,-97.98274388
1316,42.80680041,-97.20234922
1317,42.81215255,-96.42176192
1318,42.81235974,-95.64110702
1319,42.80742191,-94.86050964
1320,42.7973402,-94.08009484
1321,42.78211693,-93.29998748
1322,42.76175558,-92.52031216
1323,42.73626082,-91.74119304
1324,42.70563849,-90.96275376
1325,42.6698956,-90.18511731
1326,42.62904032,-89.40840592
1327,42.58308197,-88.63274092
1328,42.53203106,-87.85824268
1329,42.4758992,-87.08503046
1330,42.41469916,-86.31322231
1331,42.34844484,-85.54293499
1332,42.27715127,-84.77428382
1333,42.20083457,-84.00738265
1334,42.11951197,-83.2423437
1335,41.94192348,-81.71829287
1336,41.84569745,-80.95949666
1337,41.74454525,-80.20299385
1338,41.63848944,-79.4488874
1339,41.52755361,-78.69727816
1340,41.41176238,-77.94826486
1341,41.29114134,-77.20194401
1342,41.16571709,-76.45840982
1343,41.03551718,-75.71775423
1344,40.90057012,-74.98006676
1345,40.76090535,-74.24543454
1346,40.61655323,-73.51394224
1347,22.11804481,-159.4256875
1348,40.00961804,-123.8013689
1349,40.1876774,-123.0891439
1350,40.36125477,-122.3731644
1351,40.53031331,-121.653498
1352,40.69481699,-120.9302147
1353,40.85473059,-120.2033877
1354,41.01001973,-119.4730924
1355,41.1606509,-118.7394071
1356,41.30659143,-118.0024128
1357,41.44780957,-117.262193
1358,41.58427446,-116.5188338
1359,41.7159562,-115.772424
1360,41.8428258,-115.0230547
1361,41.96485524,-114.2708197
1362,42.08201748,-113.5158149
1363,42.19428649,-112.758139
1364,42.30163722,-111.9978927
1365,42.40404567,-111.235179
1366,42.50148887,-110.4701031
1367,42.59394489,-109.7027724
1368,42.68139289,-108.9332962
1369,42.7638131,-108.1617858
1370,42.84118683,-107.3883544
1371,42.91349652,-106.6131169
1372,42.98072571,-105.8361899
1373,43.04285906,-105.0576916
1374,43.09988239,-104.2777417
1375,43.15178264,-103.4964612
1376,43.19854792,-102.7139725
1377,43.24016749,-101.930399
1378,43.27663179,-101.1458652
1379,43.30793243,-100.3604966
1380,43.33406221,-99.57441941
1381,43.3550151,-98.78776062
1382,43.37078627,-98.0006477
1383,43.38137208,-97.21320861
1384,43.38677009,-96.42557162
1385,43.38697904,-95.63786519
1386,43.38199891,-94.85021785
1387,43.37183082,-94.06275807
1388,43.35647713,-93.27561414
1389,43.33594139,-92.48891404
1390,43.31022832,-91.70278533
1391,43.27934386,-90.91735498
1392,43.24329512,-90.13274931
1393,43.20209039,-89.34909383
1394,43.15573913,-88.56651315
1395,43.104252,-87.78513081
1396,43.04764079,-87.00506924
1397,42.98591846,-86.22644959
1398,42.91909911,-85.44939165
1399,42.84719799,-84.67401373
1400,42.77023145,-83.90043258
1401,42.68821698,-83.12876328
1402,42.31006795,-80.06344224
1403,42.20311437,-79.30299336
1404,42.09124054,-78.54510667
1405,41.97447142,-77.78988314
1406,41.85283297,-77.03742144
1407,41.72635215,-76.28781786
1408,41.59505689,-75.54116628
1409,41.45897611,-74.79755812
1410,41.31813964,-74.05708227
1411,41.17257826,-73.31982507
1412,41.02232366,-72.58587028
1413,40.55560316,-124.037749
1414,40.73513186,-123.320291
1415,40.91014411,-122.5989881
1416,41.0806026,-121.8739087
1417,41.24647081,-121.1451242
1418,41.40771308,-120.4127086
1419,41.56429455,-119.6767388
1420,41.71618127,-118.9372945
1421,41.86334013,-118.1944582
1422,42.00573894,-117.4483149
1423,42.14334645,-116.6989525
1424,42.2761323,-115.9464615
1425,42.40406713,-115.1909349
1426,42.52712253,-114.4324686
1427,42.64527108,-113.6711607
1428,42.75848636,-112.9071118
1429,42.866743,-112.1404252
1430,42.97001663,-111.3712061
1431,43.06828396,-110.5995625
1432,43.16152275,-109.825604
1433,43.24971186,-109.0494429
1434,43.33283121,-108.2711931
1435,43.41086187,-107.4909706
1436,43.483786,-106.7088934
1437,43.5515869,-105.925081
1438,43.61424902,-105.1396547
1439,43.67175795,-104.3527373
1440,43.72410044,-103.5644531
1441,43.77126443,-102.7749276
1442,43.81323902,-101.9842876
1443,43.8500145,-101.192661
1444,43.88158236,-100.4001767
1445,43.90793528,-99.60696437
1446,43.92906715,-98.81315437
1447,43.94497307,-98.01887774
1448,43.95564934,-97.22426594
1449,43.96109347,-96.42945077
1450,43.96130422,-95.63456426
1451,43.95628152,-94.83973846
1452,43.94602654,-94.04510539
1453,43.93054167,-93.25079689
1454,43.90983051,-92.45694446
1455,43.88389785,-91.66367913
1456,43.85274972,-90.87113138
1457,43.81639333,-90.07943096
1458,43.77483711,-89.28870679
1459,43.72809066,-88.49908683
1460,43.67616478,-87.71069797
1461,43.61907146,-86.92366588
1462,43.55682384,-86.13811492
1463,43.48943622,-85.35416803
1464,43.41692409,-84.5719466
1465,43.33930403,-83.79157039
1466,43.25659381,-83.0131574
1467,42.65457183,-78.39027163
1468,42.53681961,-77.6287392
1469,42.41415839,-76.87004034
1470,42.28661548,-76.11427348
1471,42.15421922,-75.3615345
1472,42.01699892,-74.61191674
1473,41.87498483,-73.86551091
1474,41.72820813,-73.12240505
1475,41.57670096,-72.38268452
1476,41.42049633,-71.64643196
1477,41.28209115,-123.5552836
1478,41.45854494,-122.8285887
1479,41.63040995,-122.098025
1480,41.7976492,-121.3636651
1481,41.96022653,-120.6255841
1482,42.11810666,-119.8838602
1483,42.27125513,-119.1385745
1484,42.41963843,-118.389811
1485,42.5632239,-117.6376564
1486,42.70197987,-116.8822002
1487,42.83587556,-116.1235349
1488,42.96488121,-115.3617554
1489,43.08896799,-114.5969595
1490,43.20810811,-113.8292477
1491,43.32227477,-113.0587228
1492,43.43144224,-112.2854904
1493,43.5355858,-111.5096583
1494,43.63468182,-110.7313369
1495,43.72870774,-109.9506387
1496,43.81764211,-109.1676785
1497,43.90146457,-108.3825733
1498,43.98015589,-107.5954419
1499,44.05369797,-106.8064053
1500,44.12207388,-106.0155862
1501,44.18526782,-105.2231091
1502,44.24326517,-104.4290999
1503,44.29605249,-103.6336864
1504,44.34361753,-102.8369973
1505,44.38594922,-102.039163
1506,44.42303772,-101.2403148
1507,44.45487437,-100.4405851
1508,44.48145176,-99.64010708
1509,44.50276368,-98.83901484
1510,44.51880515,-98.037443
1511,44.52957241,-97.23552666
1512,44.53506296,-96.4334013
1513,44.5352755,-95.63120259
1514,44.53020999,-94.8290663
1515,44.5198676,-94.02712811
1516,44.50425077,-93.22552351
1517,44.48336314,-92.42438766
1518,44.45720959,-91.62385524
1519,44.42579622,-90.8240603
1520,44.38913038,-90.02513619
1521,44.3472206,-89.22721535
1522,44.30007663,-88.43042923
1523,44.24770945,-87.63490814
1524,44.19013121,-86.84078114
1525,44.12735525,-86.04817592
1526,44.0593961,-85.25721867
1527,43.98626945,-84.46803396
1528,43.90799217,-83.68074466
1529,43.82458225,-82.89547181
1530,43.33125197,-79.00345035
1531,43.21748697,-78.2327035
1532,43.09874641,-77.46476127
1533,42.97505699,-76.69972684
1534,42.84644643,-75.93770078
1535,42.71294346,-75.17878107
1536,42.57457779,-74.423063
1537,42.4313801,-73.67063913
1538,42.283382,-72.92159924
1539,42.13061606,-72.17603034
1540,41.97311573,-71.43401658
1541,41.81091539,-70.69563926
1542,41.64405026,-69.96097681
1543,41.82849375,-123.7942148
1544,42.00639574,-123.0620585
1545,42.17967388,-122.3259382
1546,42.3482907,-121.5859276
1547,42.51220956,-120.8421029
1548,42.67139469,-120.0945439
1549,42.82581119,-119.3433329
1550,42.97542506,-118.5885554
1551,43.12020323,-117.8302998
1552,43.26011357,-117.0686576
1553,43.39512488,-116.3037228
1554,43.52520696,-115.5355926
1555,43.65033061,-114.7643669
1556,43.77046762,-113.9901482
1557,43.88559083,-113.2130418
1558,43.99567411,-112.4331557
1559,44.1006924,-111.6506003
1560,44.20062172,-110.8654885
1561,44.29543919,-110.0779357
1562,44.38512303,-109.2880596
1563,44.4696526,-108.4959799
1564,44.54900836,-107.7018187
1565,44.62317197,-106.9057001
1566,44.69212622,-106.1077498
1567,44.75585508,-105.3080957
1568,44.81434372,-104.5068672
1569,44.86757849,-103.7041953
1570,44.91554694,-102.9002125
1571,44.95823786,-102.0950524
1572,44.99564124,-101.2888502
1573,45.0277483,-100.4817418
1574,45.0545515,-99.67386413
1575,45.07604454,-98.86535501
1576,45.09222237,-98.05635281
1577,45.10308118,-97.24699644
1578,45.10861841,-96.43742518
1579,45.10883276,-95.62777851
1580,45.10372417,-94.818196
1581,45.09329386,-94.00881717
1582,45.07754427,-93.1997813
1583,45.05647911,-92.39122734
1584,45.03010335,-91.58329372
1585,44.99842317,-90.77611827
1586,44.96144602,-89.96983799
1587,44.91918058,-89.16458901
1588,44.87163675,-88.36050638
1589,44.81882566,-87.55772398
1590,44.76075965,-86.75637438
1591,44.69745228,-85.95658869
1592,44.62891827,-85.15849647
1593,44.55517358,-84.36222561
1594,44.47623529,-83.56790217
1595,44.39212169,-82.77565033
1596,43.53546772,-76.52640451
1597,43.40578389,-75.75802129
1598,43.27116845,-74.99282556
1599,43.13165151,-74.2309146
1600,42.98726419,-73.47238289
1601,42.83803855,-72.71732198
1602,42.68400758,-71.96582054
1603,42.52520521,-71.21796428
1604,42.37427762,-124.0371809
1605,42.55363453,-123.2994927
1606,42.72833245,-122.5577423
1607,42.89833341,-121.8120045
1608,43.06360029,-121.0623567
1609,43.22409683,-120.30888
1610,43.37978766,-119.5516582
1611,43.53063832,-118.7907783
1612,43.67661527,-118.0263305
1613,43.81768594,-117.2584079
1614,43.9538187,-116.4871067
1615,44.08498291,-115.7125259
1616,44.21114897,-114.9347676
1617,44.33228826,-114.1539368
1618,44.44837322,-113.370141
1619,44.55937736,-112.5834907
1620,44.66527524,-111.7940989
1621,44.76604254,-111.0020815
1622,44.86165603,-110.2075565
1623,44.95209362,-109.4106445
1624,45.03733435,-108.6114684
1625,45.1173584,-107.8101534
1626,45.19214715,-107.0068267
1627,45.26168312,-106.2016175
1628,45.32595006,-105.394657
1629,45.38493289,-104.5860782
1630,45.43861776,-103.7760155
1631,45.48699204,-102.9646051
1632,45.53004434,-102.1519843
1633,45.56776449,-101.338292
1634,45.60014358,-100.5236678
1635,45.62717396,-99.70825276
1636,45.64884923,-98.89218833
1637,45.66516425,-98.07561685
1638,45.67611516,-97.25868116
1639,45.68169936,-96.44152447
1640,45.68191553,-95.62429024
1641,45.67676361,-94.807122
1642,45.66624483,-93.99016321
1643,45.65036167,-93.1735571
1644,45.62911792,-92.35744656
1645,45.60251859,-91.54197393
1646,45.57056999,-90.72728089
1647,45.53327966,-89.91350832
1648,45.49065643,-89.10079611
1649,45.44271035,-88.28928308
1650,45.38945271,-87.47910679
1651,45.33089606,-86.67040344
1652,45.26705413,-85.8633077
1653,45.19794191,-85.05795263
1654,45.12357556,-84.25446951
1655,45.04397246,-83.45298774
1656,44.95915114,-82.65363475
1657,44.0953291,-76.34999432
1658,43.96456632,-75.57515385
1659,43.82883258,-74.80358478
1660,43.68815843,-74.03538649
1661,43.54257541,-73.27065535
1662,43.39211602,-72.50948476
1663,43.23681373,-71.75196507
1664,43.07670292,-70.99818357
1665,42.9193803,-124.284281
1666,43.10019887,-123.5409895
1667,43.27632325,-122.7935345
1668,43.44771497,-122.0419918
1669,43.61433641,-121.2864401
1670,43.77615082,-120.5269617
1671,43.93312234,-119.763642
1672,44.08521605,-118.9965697
1673,44.23239793,-118.2258365
1674,44.37463495,-117.4515374
1675,44.51189505,-116.6737705
1676,44.64414716,-115.8926372
1677,44.77136124,-115.1082415
1678,44.89350825,-114.3206907
1679,45.01056025,-113.5300951
1680,45.12249036,-112.7365675
